original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,Class
894.9851563,1499.182947,15578199231,4.917948819,314.2211304,2.782750154,1972.952393,1272.948485,186.9935191,1353.185364,362.3240356,1610.628357,135.5064593,1292.857534,-0.855920815,44309883306,0.042175464,51082.75964,1506.552767,196640.484,-3801.597817,255.2597364,55.75802759,0.639296633,4.868623312,3.688829914,29.27940009,0.341775952,0.262445104,0.987805796,0.935637929,-0.15810983,0.830774642,0.257355455,38.1646315,0.004470085,8.967087433,0.702660329,0.016727383,76.329263,5.726910183,77.75444099,7.565786687,1454.453863,0.156057281,4.513197471,393.0753219,81.82593062,1481.661588,16.20343348,27750.3867,0.011752824,0.001079028,0.285063554,353.8138758,0.000475144,340.0370014,0.040091962,83.70593468,1460.007861,1.41255118,2159.669905,0.001417889,0.001115504,5.399566134,7232.552091,0.845740282,0.906957742,0.16464713,0.932128315,1347.811279,0.001063006,86.34464405,0.0287241,93.26064261,1215.399202,152.8010645,288580.6148,0.085569657,0.001632732,1207.038589,0.40154311,0.658855019,769.3443105,0.001257573,7.16968853,0.322532189,143.1881768,0.374585216,0.000977206,4710.281663,0.179043061,1.405132998,0.619147774,0.185658633,12.90054675,69.48530519,43.15577106,72.81378317,74.61760899,75.54030579,26320.92301,43.02167204,0.602818279,7098.47605,0.26968948,26509.36134,1
422,708,1470499539,4.047209159,150,3.135494499,938,546.5948403,89.17895837,521,301,637,63.41270467,557.6321301,0.790397041,3877293706,0.071471157,12187.67302,128.8533394,12933.23368,356.6006437,68.15685674,9.86733944,0.746992403,2.205883697,2.724576398,4.731896112,0.460699775,0.392389232,0.986483224,0.926915784,-0.189685879,0.867286628,0.373581159,10.68978203,0.009373887,7.361189447,0.774088335,0.027218715,21.37956406,4.959893897,19.50604904,7.183958023,575.9879467,0.121799101,6.583045606,337.9871009,19.56131992,127.2573483,27.54430112,2999.7251,0.485089801,0.01693875,0.154351803,22.7955763,0.002888436,286.0456869,0.070143302,19.8249882,129.178292,1.590785609,196.7801974,0.027044056,0.016941622,4.707247128,3146.726354,0.764094251,0.862371293,0.216859569,0.893881725,116.7483966,0.015161172,45.14213198,0.05728697,25.27622942,152.0672589,299.4835025,27177.84772,5.230074173,0.020135767,201.3477157,0.255517406,0.520732486,83.27310699,0.010527451,6.830673721,0.166631423,263.4682725,1.684275266,0.002517616,383.0269065,0.081252557,0.696921582,0.619542705,0.175268575,9.703618083,55.36427782,43.54039073,49.11784299,57.8825589,57.8825589,12363.46436,34.30053442,0.588445223,4394.116194,0.355411401,12469.04297,0
572,799,4444813943,3.762101648,88,6.778803176,938,701.7723826,71.25868038,722,149,789,39.70930063,709.2894763,-1.713566772,13130779690,0.099763078,10607.08424,583.4526773,12822.88969,-419.6532038,41.43371324,9.482085727,0.612581744,1.985553572,2.608489111,5.34546962,0.502987078,0.446258352,0.991836608,0.946970056,-0.15353588,0.778664344,0.406234773,23.98863684,0.018601477,6.70042557,0.654571144,0.04363807,47.97727368,4.505618815,12.72894974,7.068858418,808.7887946,0.091543723,10.8107217,881.4067912,17.05892691,573.7091115,41.07877759,25064.93175,0.071599338,0.002364231,0.157451859,69.6253567,0.000696503,680.5726616,0.092694534,19.12775142,565.6107878,1.894780057,1110.081998,0.004085709,0.002493585,4.611229302,5380.883448,0.723170085,0.826859954,0.360685581,0.870374086,486.5997827,0.002257979,66.2218234,0.047538997,34.47571258,419.1198851,2950.147164,1824736.963,4.838256097,0.004688074,585.6216798,0.420403216,0.674156037,258.4632656,0.003626106,6.310697571,0.157668364,2909.920792,0.858624308,0.001069913,686.2805316,0.04858877,0.72205623,0.895364304,0.22760517,12.97499886,57.00660874,57.71780365,56.86025356,63.36763209,64.09570345,25913.32691,51.04168255,0.619892522,6831.506874,0.263629093,26100.17878,1
362,663.2,617829300,4.131744642,158,2.499397629,855,529.5353248,91.21797773,548,235,620,65.80861279,541.247571,-0.326129921,1629042100,0.065690382,12541.27293,186.1920514,8921.231685,-239.882087,55.4513643,13.90708802,0.586411135,2.827137992,2.970812034,5.428397641,0.394097003,0.312003685,0.980776381,0.907871688,-0.136528228,0.770886769,0.311888297,13.25698064,0.008588906,7.441097631,0.626523815,0.024350257,26.51396128,4.790424816,17.33961308,6.730763984,327.4438122,0.155260224,4.336255849,138.5410147,20.14063281,181.4992888,16.63110479,3540.000948,0.138564732,0.014292615,0.2544999,39.07641045,0.005300412,121.7760472,0.06384959,20.59353624,178.6361956,1.398575272,262.073604,0.018438296,0.014839953,4.606891003,1605.492157,0.834803948,0.903599956,0.149640462,0.928045892,163.9786798,0.014120952,35.51140065,0.057836157,23.92027767,149.6596091,77.96579805,17074.74919,0.487832361,0.021675775,211.029316,0.343695954,0.607606257,88.74661067,0.014242657,6.235093689,0.291133239,66.16758003,0.613105415,0.004528164,502.8257771,0.113818913,1.03404921,0.919585864,0.330242219,10.004398,30.29412182,31.5139478,31.5139478,33.02609054,35.21507578,5491.186523,27.8580462,0.622572221,2417.715436,0.440290168,5560.839844,0
467,713,2891286802,3.881207022,122,3.199023036,845,606.7471639,75.0180245,625,98,747,51.95590231,614.0110939,-0.623382627,7623510122,0.081851922,8867.50251,496.9334296,6221.912489,-173.56805,42.10384676,10.49987805,0.595967071,2.309216863,2.738971705,4.641229752,0.454561767,0.386025333,0.989584182,0.934645153,-0.147081663,0.741931731,0.364792698,22.11372964,0.012633197,7.06118952,0.630520143,0.039498911,44.22745928,4.659374094,13.1509312,6.962276516,903.7372539,0.117842907,7.754133031,627.7223888,14.24984758,488.7385578,29.25088017,15852.12518,0.058599561,0.002511048,0.162701827,67.04817291,0.000624001,517.045223,0.07831136,14.78964216,481.6743758,1.659213569,831.4700909,0.003953657,0.002585812,4.55186177,5161.179652,0.770170417,0.860136213,0.25480664,0.894784583,426.2741929,0.002364566,89.82137405,0.068565934,18.03450207,391.6450382,678.3717557,382968.7374,1.229542055,0.003950011,376.5022901,0.287406328,0.552873296,207.1754011,0.002649591,6.527354505,0.170817577,644.100116,1.017093651,0.001283151,543.1486738,0.055834414,0.50883947,0.352512184,0.103552478,9.657218558,93.25917399,36.5625,92.8125,93.73593645,93.73593645,20066.30859,32.8749951,0.517386524,6902.090817,0.343964152,20220.99609,1
307.6,456.4,572884235,3.281156525,80,3.166501025,595,385.4661534,47.12379205,388,201,394,33.1086815,389.9739752,0.129764576,1510534604,0.120376759,3495.545908,70.73600085,729.4830024,9.176911011,14.65126682,5.486084789,0.438712964,1.74671182,2.365880096,2.208147931,0.494599338,0.431497085,0.980139017,0.907978419,-0.101622024,0.574883065,0.408131435,8.27145662,0.021710864,6.049430891,0.460959133,0.047077032,16.54291324,3.938603569,5.034337901,6.402273983,441.0860101,0.117092118,6.377809078,453.4592514,5.66752897,68.64799575,30.89700027,2190.745155,0.591057879,0.024331058,0.1203798,8.290692629,0.004250031,374.1092461,0.117031519,5.927441388,68.43691559,1.726619904,118.8143752,0.040033785,0.02505876,3.999289977,2435.796329,0.746815028,0.848012089,0.267056111,0.880996055,60.07515945,0.02259699,37.84304933,0.084849886,11.49257476,70.94843049,1430.05157,106755.343,20.91807762,0.039142208,107.0627803,0.240051077,0.494915157,35.57374455,0.021594674,6.225330562,0.118396602,1358.713472,3.137891996,0.002280154,118.5230786,0.05318576,0.205451075,0.853103051,0.222944536,9.539316991,42.78784824,40.3125,46.875,49.47478051,49.47478051,9833.752441,36.50244387,0.578531078,3836.809865,0.390167425,9932.519531,0
1128,2035,16081780718,5.753739206,492,2.589073466,2679,1547.834739,278.7068828,1524.5,237,2442,202.3445774,1584.926888,0.194360085,42403132753,0.020553119,116200.8596,3146.969717,1026023.184,3454.832877,623.8827321,105.778155,0.709075042,7.363375086,4.28438289,47.09319414,0.247649787,0.16347342,0.989743953,0.934619861,-0.180037289,0.920667225,0.166447081,54.92640338,0.000936986,10.4617476,0.794474539,0.003086884,109.8528068,6.613917388,182.4152218,7.794922536,1691.568572,0.264225019,1.785086198,131.5810684,185.9480954,3041.817088,6.844423618,23696.8905,0.002892321,0.000657982,0.457683618,1300.848479,0.00043637,125.8501363,0.020653765,184.0180767,3024.109869,1.169787566,3597.082276,0.000739269,0.000671699,6.00970116,5576.64325,0.912678445,0.951950112,0.060960026,0.96436187,2903.389479,0.000657739,74.57772622,0.021629271,170.0350698,2849.928944,7.802784223,28700.96259,0.00333068,0.000876949,1602.425174,0.46474048,0.708797348,1978.550933,0.000751453,7.276194669,0.538581693,4.355343358,0.128622664,0.001777575,14172.52407,0.237107716,5.032232086,0.712160436,0.155980028,9.578540155,61.40876025,51.5625,66.83237543,67.61708595,68.28939454,16756.67725,43.73288949,0.505145997,6268.9164,0.374114528,16880.27344,0
334,537.6,441463135,3.601368938,90,3.000362245,627,440.0672686,58.34422433,446,195,432,38.65415301,446.4371801,-0.24348009,1164014125,0.098588018,5646.954843,141.9720794,2068.55294,-12.51183354,25.55773489,3.742668131,0.733384504,1.424719502,2.177694776,1.64121906,0.540508033,0.488560842,0.990041137,0.933814337,-0.207363243,0.850628366,0.443083357,11.68129042,0.021616084,6.158216048,0.760907919,0.055134959,23.36258083,4.317621021,7.325100756,6.841937895,216.917833,0.097931302,9.975057402,218.3724605,9.120589455,132.8573363,40.84650113,5939.865011,0.338464185,0.011971785,0.115283995,12.08973037,0.002599883,171.0572749,0.09352316,9.645288566,130.3341832,1.875554558,257.1914123,0.020326716,0.012653524,4.402034179,1327.694757,0.71548142,0.824761243,0.345820091,0.867070401,111.2387746,0.011436729,22.82307692,0.087781065,11.84905325,94.1,853.0115385,124024.2423,6.386241626,0.024571511,59.43076923,0.228579882,0.486421334,44.47194956,0.015190052,6.087551985,0.11738149,780.4342456,0.750613715,0.005787568,132.1125277,0.048263167,0.765636459,0.867425809,0.29934191,9.682711911,32.34666312,32.8125,36.5625,36.99266186,36.99266186,5771.337891,28.05833042,0.633327765,2456.819578,0.425693249,5840.332031,1
229,387,381834167,3.264340907,80,3.243073075,571,302.2054658,47.27360704,296,151,420,33.35750646,308.0026486,0.449795548,1006789308,0.120963049,3537.48797,49.79066792,1104.055898,35.88898634,19.19402259,2.778013025,0.746176103,1.234122591,2.004696509,1.204049617,0.569434632,0.524619377,0.99071963,0.935642146,-0.204819667,0.841519469,0.463780808,6.759075612,0.025660752,5.80735749,0.766023953,0.067416634,13.51815122,4.122685639,5.493008903,6.723648554,371.8014907,0.092373041,9.791421627,486.8762733,5.75704604,49.37937888,50.32322981,2428.41441,1.654864035,0.040688881,0.074269833,3.627057919,0.005267089,372.8225219,0.116620835,6.065686536,49.52298884,2.064314361,101.1284987,0.078610253,0.042339607,4.196268235,2164.255445,0.665588725,0.793597707,0.403344148,0.838279567,41.54450074,0.036615017,22.8442623,0.093624026,12.7241333,50.51639344,4736.569672,202053.3689,133.6800141,0.090743409,50.27868852,0.206060199,0.459292007,21.59814268,0.050751161,6.089197587,0.060621118,4464.454901,2.829904961,0.002861421,107.8157505,0.034179837,0.371333214,0.816367608,0.221757416,9.664843114,43.58295331,40.42397378,44.0625,46.9592992,47.89735118,10525.12207,35.57971136,0.643771754,3607.754425,0.342775542,10612.79297,0
286,538,263644482,3.921923542,107,4.153043313,737,406.0558511,75.20784645,399,185,552,47.06084008,418.6830941,0.872546268,695156349,0.082103752,10414.17906,122.1084543,13818.74184,367.5184322,59.58191817,12.90248804,0.650534379,2.382248754,2.811273903,6.837702317,0.461578904,0.395748642,0.978847917,0.914636627,-0.203574336,0.88203339,0.370441937,10.50258488,0.012661424,7.116109437,0.696711757,0.045105778,21.00516976,4.806067784,18.12110155,6.768528879,193.3151596,0.128534016,5.617005362,123.4840426,16.7518457,112.2426862,24.79255319,2816.853059,0.451294391,0.024298175,0.162652451,19.52361991,0.004496651,103.9910327,0.079436242,17.02441239,112.3418402,1.57883449,175.2258365,0.036959969,0.024905094,4.52824835,1035.000477,0.780215979,0.870038871,0.216085009,0.900617586,100.9678559,0.022895925,17.08921933,0.063528696,22.07987728,124.0223048,223.0260223,22571.31227,3.232140576,0.029173914,70.76208178,0.263056066,0.525854258,67.47624668,0.014889042,6.27216021,0.178856383,191.7658684,0.699748539,0.006715943,306.6667266,0.097527036,1.364579466,0.666281708,0.254277546,8.34404542,32.81471584,25.3125,31.875,35.34014405,35.34014405,3897.180176,21.86384491,0.622031069,1925.332332,0.494032158,3965.625,0
360,728,2030150317,3.825316571,198,2.801930678,815,607.1596783,118.9785805,676,116,699,86.7034161,623.4535249,-1.076633876,5352935406,0.105373884,20051.42271,512.3252478,25602.34512,-991.4658186,74.34692016,10.69717147,0.719848858,2.045425424,2.669201063,6.439597161,0.508459693,0.454658005,0.988447634,0.939466573,-0.165664431,0.804547647,0.407959177,22.26604743,0.031096965,6.377797504,0.77289298,0.09397615,44.53209486,4.317644349,21.26102291,6.817959375,505.0233582,0.0966922,12.7580414,550.3677963,32.17513297,464.8278767,39.93241432,23402.94773,0.080952554,0.003801655,0.199164058,63.32533235,0.001267305,392.5565073,0.089175543,33.86145984,445.1025879,1.794573282,896.3025035,0.005908994,0.004097083,4.642325797,3279.139675,0.74064214,0.837965213,0.327132749,0.881530289,379.3621673,0.003808941,60.77339056,0.052166,29.10622336,296.0429185,1753.772532,1061802.357,2.935735673,0.006622451,453.832618,0.389555895,0.645796569,186.655668,0.00453628,6.192907556,0.223051886,1733.672896,0.634866488,0.001972894,489.2003342,0.117829085,0.982868264,0.572575056,0.151688875,9.548076176,62.94513154,37.9769667,71.25,72.28483697,72.28483697,13646.66748,36.04081222,0.514870594,5363.77365,0.393046409,13771.58203,1
380,592,504294798,3.669428702,115,2.531928593,742,493.2524752,65.54804921,504,274,468,47.96289044,499.6507681,-0.365626268,1329683549,0.088248211,6352.885761,117.7776188,2738.242037,-77.07551822,32.07974399,5.581498996,0.699978179,1.724928516,2.40519503,2.478400223,0.50372764,0.442959705,0.986852235,0.92525228,-0.18172265,0.831779963,0.408244274,10.54268436,0.01497934,6.546916465,0.732471448,0.03710698,21.08536873,4.468549396,9.415310747,6.926527525,208.8257426,0.10337908,9.255608274,178.2613861,10.30611974,115.6529703,36.35742574,4848.827228,0.421691137,0.016999502,0.136949841,13.93291008,0.003453055,145.6817575,0.085984088,10.58663112,113.1901919,1.73452421,207.6292623,0.02715305,0.017777965,4.413189212,1250.46797,0.729992982,0.838233054,0.271319013,0.875804325,97.44410206,0.016084936,23.87889273,0.082625926,13.10683541,93.73356401,574.5743945,82219.80277,4.83462362,0.027622273,77.22145329,0.267202261,0.533411776,53.36646645,0.016204321,6.043994165,0.143069307,525.7196154,0.827456141,0.005793496,161.4951206,0.06635006,0.706552028,0.878100678,0.326495052,9.699931507,29.70927571,27.84169816,33.88307099,32.93281513,33.99959788,5264.648438,26.08773515,0.72186288,2027.413488,0.385099501,5326.171875,0
575,808,4670862034,3.675548378,107,4.127669282,917,714.7320436,71.72623693,741,326,591,47.64156965,720.6461622,-1.168352926,12315749504,0.099545893,8488.996912,272.9339859,6089.71485,-259.6079953,42.30451334,6.142811125,0.746205894,1.561829887,2.357847932,3.650085897,0.558568535,0.514243559,0.990178578,0.943465157,-0.228851594,0.892230403,0.436596338,16.24472938,0.022754787,6.385765029,0.802877652,0.05750175,32.48945876,4.519000588,12.11183112,7.238864571,684.942406,0.076155482,15.28589613,895.3157661,13.66749559,272.9763175,58.748499,18421.77107,0.227730004,0.006928223,0.122685038,23.96941608,0.001926647,644.0923353,0.090954853,14.92182544,263.9936174,2.14941958,618.5493691,0.01260192,0.007650791,4.669400168,4727.899063,0.661090768,0.784899335,0.46530294,0.83787918,215.5099035,0.006913768,62.32771536,0.058359284,23.00934488,178.4878277,4016.052434,1262230.602,13.408143,0.017815875,437.8464419,0.409968579,0.665821233,112.8259877,0.013039384,6.110203893,0.118745831,3945.133327,1.441172581,0.001357798,267.8581249,0.053833957,0.366061715,0.64052446,0.13404956,9.741656351,72.67205024,49.6875,74.0625,74.65349644,74.65349644,23586.43799,46.54822576,0.56947568,6984.20828,0.296111193,23714.64844,1
462,735,861003330,4.0366369,164,2.211772392,895,604.4978166,86.4166816,610,340,555,65.74052144,613.1753313,-0.103897797,2270223624,0.066335119,10566.37663,161.7715574,6254.918774,-89.66965558,53.05441349,8.661909509,0.714898491,2.223864511,2.652884657,3.367572043,0.441558298,0.366945581,0.984521017,0.91678787,-0.178561896,0.832923226,0.359411626,12.27268897,0.008914695,7.200773506,0.73455426,0.02320984,24.54537794,4.81352188,15.42908075,6.915706655,317.4375546,0.138619019,5.611131748,151.9074236,16.99217406,153.9537118,22.71965066,4121.151965,0.218488325,0.014507438,0.176945389,23.17184309,0.004146404,132.3181036,0.065695541,17.13828391,151.2325527,1.530791571,243.5113715,0.020618561,0.015072148,4.604490656,1627.107295,0.797874735,0.87937521,0.20026936,0.90934741,135.7517915,0.014080908,30.43875278,0.067792322,18.60313193,124.752784,162.7572383,33089.1314,1.225789535,0.024749178,114.1714922,0.254279493,0.517189272,62.9737091,0.015434857,6.416816737,0.196069869,136.7449665,0.767576186,0.005036902,291.5900218,0.093295605,0.883265166,0.447185543,0.214655284,9.719457377,45.27937625,23.4375,51.64969899,50.70306481,51.72621736,5957.995605,20.24828246,0.63480419,2503.674074,0.420220866,6038.085938,0
510,893,5057289068,4.364219891,224,2.532063229,975,731.8280493,122.0706865,770,280,695,91.79631892,746.1400059,-0.686879417,13334648910,0.055855486,21152.61464,397.1344198,35594.41402,-924.3523893,114.7861047,10.67473044,0.828599765,2.247901685,2.774576051,5.320510353,0.470054756,0.405006895,0.988109709,0.932834873,-0.224692154,0.908123368,0.369367524,19.26355329,0.008742377,7.63899409,0.838844137,0.032270297,38.52710657,5.224761904,31.3652088,7.55750398,979.9037869,0.107871399,9.931307745,507.3912373,33.92321894,387.0478864,34.92910612,17261.54833,0.115487854,0.005748342,0.153253977,43.61833774,0.001625111,410.8079071,0.053369309,34.30673246,373.1982589,1.718224511,708.3037102,0.008819624,0.006107928,5.084883078,5806.603104,0.747206018,0.846162314,0.282802781,0.885174432,321.357043,0.005646921,70.72546419,0.046900175,33.59054978,260.704244,650.3872679,354173.8031,1.401461764,0.011216395,414.7533156,0.275035355,0.539281237,133.779003,0.007412568,7.042188709,0.166006165,614.1002259,1.011942282,0.0016248,479.6162779,0.116921569,0.539771939,0.685360496,0.135877751,9.701423418,71.39817469,49.77798365,75,79.5716069,79.5716069,23812.97607,48.93348841,0.543624995,7363.096484,0.309205219,23951.95313,0
320,595,1018546396,4.109499761,149,2.760517543,791,461.2332381,84.8990007,458,167,624,60.42955451,473.1866025,0.162884133,2685620380,0.066467421,11169.46088,191.3843141,8419.557711,89.15031726,52.47440266,8.142399763,0.718989436,2.165129607,2.616113986,3.118202719,0.447371281,0.373463198,0.988437801,0.926909902,-0.18130184,0.8321361,0.36056112,13.42616355,0.009214387,7.232310074,0.735326775,0.021812337,26.8523271,4.851438602,15.15420061,7.118440399,604.8434821,0.132961856,5.25614789,302.360299,17.9621574,186.0888107,24.22620356,4500.854254,0.201632577,0.009751392,0.151364852,27.73384253,0.001949409,259.5946732,0.065526868,18.32109874,185.9591834,1.583708661,295.5264327,0.014983607,0.009925851,4.723591989,3150.344975,0.783794365,0.870943741,0.220744813,0.902068745,167.7609822,0.009078093,40.68698061,0.056353159,24.57174976,182.0360111,284.3310249,54007.91136,1.927292017,0.013664032,171.8504155,0.238019966,0.497836054,89.89184495,0.00775979,6.879967383,0.158716201,244.634044,1.081036591,0.00276362,354.5796654,0.071748498,0.655976166,0.659402585,0.182195235,9.485360475,52.0615178,37.61980861,50.625,59.03273059,59.89913397,11889.84375,34.3294994,0.58577002,4300.719145,0.361713681,11994.43359,0
332,485,798984698,3.276634922,83,3.712897337,622,416.9693197,49.12238096,428,74,548,34.8811031,421.4630497,-0.657927948,2106697934,0.123221704,3767.688699,240.5298438,899.1135611,-42.36587956,16.65474186,4.958794719,0.53205883,1.546627501,2.288583246,2.474451093,0.530518867,0.478071942,0.991182902,0.940529383,-0.127159942,0.700569297,0.443445441,15.4142279,0.025297226,5.937188289,0.598975438,0.060675334,30.8284558,3.978258378,5.403384145,6.537416739,442.4268564,0.098360795,8.870909674,554.2512228,6.128260008,237.2047577,38.83059137,9990.230102,0.161776855,0.005077834,0.125694545,26.50001164,0.001036955,437.6574172,0.117334412,6.501696387,234.1216061,1.813725997,439.8308357,0.008727077,0.005245935,4.092600633,2695.530166,0.712470489,0.827940623,0.299171419,0.864929252,200.4628858,0.004655546,46.47950089,0.08285116,12.59571493,204.228164,2248.484848,609506.4545,8.436769863,0.008633542,174.8181818,0.311618862,0.577839717,116.0424372,0.006086807,6.04478372,0.124722099,2184.199326,1.144038624,0.002035004,220.2036782,0.031086423,0.460002892,0.753041496,0.185927803,9.290503653,49.96833987,46.3276797,50.625,54.09951767,55.011682,11757.89795,37.62823342,0.568325915,4399.869437,0.374205445,11859.96094,0
217,444,627283117,3.621301033,136,2.287384054,656,311.0773701,72.87650028,288,138,518,55.92861416,322.7196188,0.584650791,1853040372,0.093417896,7378.822173,79.64627261,3629.247516,129.939407,42.40899551,6.167148549,0.747218247,1.762790143,2.434262935,2.850695791,0.505257208,0.445237322,0.988059889,0.93032028,-0.192660431,0.84130796,0.40539022,8.398647688,0.015543541,6.587087953,0.784338256,0.045452635,16.79729538,4.48970709,12.14403602,6.930301783,628.7722065,0.104395186,8.235700058,562.6559854,11.86087043,75.31744978,36.35580276,2874.716752,0.968201021,0.028492007,0.122502516,9.672347358,0.00377533,461.5986978,0.091863117,11.63446838,74.89953259,1.887015798,144.3579873,0.05322605,0.028702559,4.366530711,3786.577331,0.734993677,0.834506188,0.355697709,0.874382252,65.30419846,0.025268178,59.44475524,0.083139518,12.52869089,78.78601399,1265.430769,91926.5049,33.72938302,0.033318095,204.7622378,0.286380752,0.552263755,46.78443267,0.01785304,6.214265642,0.118711606,1194.470763,3.740744101,0.001709745,240.8776243,0.066126968,0.358644356,0.580231656,0.199085974,12.09408361,60.74804441,39.73310608,66.29204811,69.41758391,70.84266579,17655.75821,35.24793843,0.582406689,5630.090194,0.318881247,17792.38411,0
